Frame_Index,Left_Elbow_Angle,Right_Elbow_Angle,Left_Knee_Angle,Right_Knee_Angle,Landmark_0_x,Landmark_1_x,Landmark_2_x,Landmark_3_x,Landmark_4_x,Landmark_5_x,Landmark_6_x,Landmark_7_x,Landmark_8_x,Landmark_9_x,Landmark_10_x,Landmark_11_x,Landmark_12_x,Landmark_13_x,Landmark_14_x,Landmark_15_x,Landmark_16_x,Landmark_17_x,Landmark_18_x,Landmark_19_x,Landmark_20_x,Landmark_21_x,Landmark_22_x,Landmark_23_x,Landmark_24_x,Landmark_25_x,Landmark_26_x,Landmark_27_x,Landmark_28_x,Landmark_29_x,Landmark_30_x,Landmark_31_x,Landmark_32_x,Landmark_0_y,Landmark_1_y,Landmark_2_y,Landmark_3_y,Landmark_4_y,Landmark_5_y,Landmark_6_y,Landmark_7_y,Landmark_8_y,Landmark_9_y,Landmark_10_y,Landmark_11_y,Landmark_12_y,Landmark_13_y,Landmark_14_y,Landmark_15_y,Landmark_16_y,Landmark_17_y,Landmark_18_y,Landmark_19_y,Landmark_20_y,Landmark_21_y,Landmark_22_y,Landmark_23_y,Landmark_24_y,Landmark_25_y,Landmark_26_y,Landmark_27_y,Landmark_28_y,Landmark_29_y,Landmark_30_y,Landmark_31_y,Landmark_32_y,Landmark_0_z,Landmark_1_z,Landmark_2_z,Landmark_3_z,Landmark_4_z,Landmark_5_z,Landmark_6_z,Landmark_7_z,Landmark_8_z,Landmark_9_z,Landmark_10_z,Landmark_11_z,Landmark_12_z,Landmark_13_z,Landmark_14_z,Landmark_15_z,Landmark_16_z,Landmark_17_z,Landmark_18_z,Landmark_19_z,Landmark_20_z,Landmark_21_z,Landmark_22_z,Landmark_23_z,Landmark_24_z,Landmark_25_z,Landmark_26_z,Landmark_27_z,Landmark_28_z,Landmark_29_z,Landmark_30_z,Landmark_31_z,Landmark_32_z
24,177.6686094882053,162.15341876972133,177.77633544184351,177.45920315669107,0.4999608099460602,0.17169857025146484,-0.35708558559417725,0.5064063668251038,0.1534847468137741,-0.32967182993888855,0.510683000087738,0.1546596884727478,-0.3297119736671448,0.5146652460098267,0.1561836153268814,-0.3299257159233093,0.49085602164268494,0.15342475473880768,-0.3323915898799896,0.48535099625587463,0.15446756780147552,-0.332416296005249,0.4806753098964691,0.15587379038333893,-0.3323134779930115,0.522842526435852,0.17473608255386353,-0.1777932345867157,0.4725950360298157,0.17625707387924194,-0.1869407743215561,0.5109734535217285,0.19990494847297668,-0.3013519048690796,0.4898451864719391,0.19966289401054382,-0.3039582669734955,0.5684958696365356,0.30358409881591797,-0.10750124603509903,0.42756208777427673,0.30164167284965515,-0.10630545765161514,0.6656786203384399,0.3046222925186157,-0.15644758939743042,0.32573992013931274,0.3026368021965027,-0.21576158702373505,0.7581278085708618,0.3018472492694855,-0.26804885268211365,0.23152300715446472,0.2733156085014343,-0.4046025276184082,0.7860820889472961,0.2971557080745697,-0.299818217754364,0.20111259818077087,0.2737436592578888,-0.44211506843566895,0.7880203723907471,0.29457947611808777,-0.3347870409488678,0.20180316269397736,0.2631528079509735,-0.48594292998313904,0.7769389152526855,0.29823923110961914,-0.2900700271129608,0.21334925293922424,0.26386699080467224,-0.4323585033416748,0.5452734231948853,0.6121077537536621,-0.005551861599087715,0.4500073790550232,0.6036880612373352,0.0058781965635716915,0.5440908670425415,0.7594884037971497,-0.458686888217926,0.44079703092575073,0.7398378252983093,-0.42407193779945374,0.5322005152702332,1.0131860971450806,-0.35362541675567627,0.43375563621520996,1.043285608291626,-0.3480023741722107,0.5288842916488647,1.0999722480773926,-0.34974950551986694,0.439032644033432,1.079196572303772,-0.3471682369709015,0.5314033031463623,1.188697338104248,-0.5504121780395508,0.42893481254577637,1.1765817403793335,-0.536081075668335
25,177.2975944833815,164.04416431424775,177.99155683209273,177.8517439119221,0.4999806880950928,0.17179176211357117,-0.3597911298274994,0.5065025091171265,0.15358878672122955,-0.3319459557533264,0.5107277035713196,0.15478582680225372,-0.33198443055152893,0.514769971370697,0.15638191998004913,-0.3321928083896637,0.49091991782188416,0.15345443785190582,-0.3350224196910858,0.4853898584842682,0.15447621047496796,-0.3350566327571869,0.48069876432418823,0.15587885677814484,-0.33495596051216125,0.5230008363723755,0.17485524713993073,-0.1795661747455597,0.47259068489074707,0.17620740830898285,-0.19054803252220154,0.5109822154045105,0.2000187486410141,-0.3040192723274231,0.48986005783081055,0.19970004260540009,-0.3071478009223938,0.5684324502944946,0.3036048114299774,-0.1102946549654007,0.427553653717041,0.30161648988723755,-0.11005915701389313,0.6656955480575562,0.30498406291007996,-0.16023604571819305,0.3258023262023926,0.2996213138103485,-0.21734237670898438,0.7580463290214539,0.30193665623664856,-0.27301502227783203,0.23165757954120636,0.27069607377052307,-0.4044188857078552,0.7859805822372437,0.29683178663253784,-0.30435606837272644,0.20126374065876007,0.2719494104385376,-0.4415430426597595,0.7877873778343201,0.29394784569740295,-0.3389125466346741,0.20195481181144714,0.2606138586997986,-0.4854945242404938,0.7767189741134644,0.2977519929409027,-0.2948174476623535,0.21348300576210022,0.2607322335243225,-0.43212947249412537,0.5452629327774048,0.61208575963974,-0.005543708335608244,0.4499935209751129,0.6037062406539917,0.005870369262993336,0.5436865091323853,0.7581908106803894,-0.46292099356651306,0.4412204325199127,0.7450703382492065,-0.42394012212753296,0.532016396522522,1.0125783681869507,-0.3527616560459137,0.4339148998260498,1.0433589220046997,-0.34800660610198975,0.5288769006729126,1.098584532737732,-0.3485988676548004,0.4392557144165039,1.079208493232727,-0.3473096489906311,0.531448483467102,1.1883926391601562,-0.5483747124671936,0.42897409200668335,1.1767711639404297,-0.5364492535591125
26,176.30238785715858,163.8190737375866,178.09811639879717,178.13816295384242,0.49997657537460327,0.17270010709762573,-0.37027645111083984,0.5065274834632874,0.15418770909309387,-0.342795729637146,0.5107394456863403,0.15542690455913544,-0.34283316135406494,0.5147996544837952,0.15713919699192047,-0.3430424928665161,0.4909279942512512,0.15389300882816315,-0.3461410105228424,0.48539867997169495,0.15484221279621124,-0.34618330001831055,0.4807050824165344,0.15625768899917603,-0.34608346223831177,0.5230480432510376,0.17511220276355743,-0.18988189101219177,0.4725886881351471,0.17622317373752594,-0.20198874175548553,0.5109789371490479,0.20092086493968964,-0.31400930881500244,0.489859014749527,0.2003306746482849,-0.3174334466457367,0.568393349647522,0.3036600649356842,-0.11776493489742279,0.4274965226650238,0.30162936449050903,-0.11983166635036469,0.6656765341758728,0.30536511540412903,-0.1667281538248062,0.32584622502326965,0.29838624596595764,-0.22158785164356232,0.757960855960846,0.30102357268333435,-0.28235483169555664,0.23161587119102478,0.26775383949279785,-0.4038375914096832,0.7859131693840027,0.2955513298511505,-0.3136981427669525,0.20041656494140625,0.26922735571861267,-0.440340518951416,0.7876490354537964,0.29245221614837646,-0.3486235439777374,0.20112808048725128,0.2563321590423584,-0.4846310615539551,0.7765871286392212,0.29624584317207336,-0.30442947149276733,0.2128879278898239,0.25676271319389343,-0.43154820799827576,0.5452600717544556,0.6121970415115356,-0.0054639107547700405,0.44998106360435486,0.6038780808448792,0.00579445343464613,0.54352205991745,0.7568470239639282,-0.46464380621910095,0.44164055585861206,0.7481083273887634,-0.4238772988319397,0.5319529175758362,1.0125770568847656,-0.35071370005607605,0.43417635560035706,1.043444275856018,-0.34745991230010986,0.5288783311843872,1.0976841449737549,-0.34614843130111694,0.4396136403083801,1.079249620437622,-0.34673917293548584,0.5316387414932251,1.1880642175674438,-0.5444934368133545,0.4291505813598633,1.1768099069595337,-0.5362454056739807
27,175.0864681291493,164.519233601888,178.12684526462624,178.28467698286585,0.4999765455722809,0.1758282631635666,-0.3882381021976471,0.5065799951553345,0.15617699921131134,-0.361233651638031,0.5107677578926086,0.1574663519859314,-0.3612658381462097,0.5148622989654541,0.1592419147491455,-0.36148276925086975,0.49096742272377014,0.15539632737636566,-0.3647598624229431,0.48543161153793335,0.15620094537734985,-0.36480554938316345,0.48074135184288025,0.1575377881526947,-0.3647046685218811,0.5231043100357056,0.17575694620609283,-0.20530560612678528,0.4725969731807709,0.17639586329460144,-0.2179008275270462,0.5109637379646301,0.20374175906181335,-0.3301225006580353,0.4898567795753479,0.20245327055454254,-0.3337359130382538,0.5683719515800476,0.3036705553531647,-0.12615454196929932,0.42746099829673767,0.3016486167907715,-0.1295938342809677,0.6655220985412598,0.3041120171546936,-0.17338305711746216,0.3258741796016693,0.2948093116283417,-0.22503526508808136,0.75792396068573,0.29659122228622437,-0.28860345482826233,0.23175247013568878,0.26178863644599915,-0.4029470384120941,0.7858690023422241,0.2925736904144287,-0.3197017014026642,0.20008990168571472,0.2609695494174957,-0.43911296129226685,0.7875857949256897,0.2895009517669678,-0.3550468385219574,0.20105929672718048,0.24736548960208893,-0.48358362913131714,0.7765379548072815,0.2928072214126587,-0.3108462691307068,0.2129221260547638,0.24924704432487488,-0.43060415983200073,0.54522705078125,0.6122027039527893,-0.0053242528811097145,0.44994038343429565,0.6040344834327698,0.0056629478931427,0.5434743165969849,0.7558013200759888,-0.46979087591171265,0.4418749213218689,0.7491524815559387,-0.4314035475254059,0.5319367051124573,1.0126030445098877,-0.35096654295921326,0.43434277176856995,1.043502688407898,-0.349653035402298,0.528857409954071,1.0961055755615234,-0.3461938798427582,0.4398079812526703,1.0791168212890625,-0.34828120470046997,0.5318763256072998,1.187778353691101,-0.5454828143119812,0.4293888211250305,1.1772401332855225,-0.5417134165763855
28,174.8574707099847,165.38226886990907,178.1498390041399,178.377969781777,0.49997711181640625,0.17769643664360046,-0.39766696095466614,0.5066352486610413,0.15746597945690155,-0.3707192540168762,0.5108015537261963,0.15878131985664368,-0.37075096368789673,0.5149347186088562,0.160580575466156,-0.37097105383872986,0.4910023808479309,0.1564406454563141,-0.37427955865859985,0.48545771837234497,0.15718701481819153,-0.3743257522583008,0.4807681143283844,0.15849019587039948,-0.3742228150367737,0.5231576561927795,0.17620529234409332,-0.21386578679084778,0.47260236740112305,0.17658179998397827,-0.22668011486530304,0.510957658290863,0.20540617406368256,-0.33909180760383606,0.48985546827316284,0.2038501501083374,-0.34275999665260315,0.5683549642562866,0.30367714166641235,-0.1332145780324936,0.4274454712867737,0.3016985356807709,-0.13600660860538483,0.6654113531112671,0.30347880721092224,-0.18136194348335266,0.32589012384414673,0.29353129863739014,-0.23095890879631042,0.7578731775283813,0.2949671149253845,-0.2977834939956665,0.23184999823570251,0.260754257440567,-0.4076085090637207,0.7858157753944397,0.29142555594444275,-0.32923001050949097,0.19997727870941162,0.2592833936214447,-0.44327130913734436,0.7875048518180847,0.2882983982563019,-0.3646964728832245,0.20111262798309326,0.24561604857444763,-0.48779529333114624,0.7764477133750916,0.2914799451828003,-0.3200885057449341,0.21299023926258087,0.24781584739685059,-0.43513402342796326,0.5451962947845459,0.6122024059295654,-0.005223902408033609,0.44992202520370483,0.6040945053100586,0.005566501058638096,0.5434247255325317,0.755206823348999,-0.472406804561615,0.44201669096946716,0.7500351667404175,-0.43442606925964355,0.5319125652313232,1.0126992464065552,-0.35122644901275635,0.434440940618515,1.0435413122177124,-0.35102689266204834,0.5288196802139282,1.095312237739563,-0.3463830351829529,0.4399600923061371,1.0791457891464233,-0.3493456244468689,0.5321568846702576,1.1874040365219116,-0.5462795495986938,0.4294803738594055,1.1774461269378662,-0.5449802279472351
29,176.28196299222714,168.03888921384996,178.217424540774,178.43988304625157,0.49985551834106445,0.178975448012352,-0.3968425989151001,0.5066407918930054,0.15892411768436432,-0.3705165684223175,0.5108052492141724,0.1603921353816986,-0.3705424666404724,0.5149407982826233,0.16227158904075623,-0.3707549571990967,0.49100786447525024,0.15730395913124084,-0.37389513850212097,0.4854624271392822,0.15780313313007355,-0.37394583225250244,0.48077258467674255,0.15891413390636444,-0.37384259700775146,0.5231982469558716,0.17701639235019684,-0.21533314883708954,0.47262606024742126,0.1765688955783844,-0.22717222571372986,0.510740339756012,0.20666880905628204,-0.33871394395828247,0.4896765351295471,0.20453457534313202,-0.34210750460624695,0.568320631980896,0.3036869168281555,-0.13444896042346954,0.4274333119392395,0.30171480774879456,-0.13789060711860657,0.6652442216873169,0.3017849922180176,-0.18270668387413025,0.3258875012397766,0.29075655341148376,-0.2291187345981598,0.7577978372573853,0.293944388628006,-0.29896801710128784,0.23177194595336914,0.2599579095840454,-0.4039950966835022,0.7857964634895325,0.2902586758136749,-0.3303888440132141,0.19992990791797638,0.25904691219329834,-0.4377230703830719,0.7872000932693481,0.28717565536499023,-0.3659767210483551,0.20114728808403015,0.24517154693603516,-0.48304495215415955,0.7763353586196899,0.2903895676136017,-0.3213098645210266,0.21302783489227295,0.2473371922969818,-0.4314005374908447,0.5451846718788147,0.6124029159545898,-0.00508181843906641,0.4498785436153412,0.6044385433197021,0.005431432742625475,0.5433035492897034,0.754821240901947,-0.4756963849067688,0.4421077370643616,0.7505342960357666,-0.438460111618042,0.5318620204925537,1.0128124952316284,-0.3518085479736328,0.43451347947120667,1.043563723564148,-0.3549298644065857,0.5287246704101562,1.0946418046951294,-0.3472461402416229,0.4400937557220459,1.0791727304458618,-0.3532509207725525,0.5323940515518188,1.187346339225769,-0.5471457839012146,0.42971286177635193,1.1778486967086792,-0.5496975183486938
30,177.92471700592964,168.9383815650103,178.1328948114389,178.47121119285748,0.4951578974723816,0.1792898029088974,-0.42512649297714233,0.5039264559745789,0.15909577906131744,-0.40049710869789124,0.5091734528541565,0.16056661307811737,-0.4005110263824463,0.5134304165840149,0.16240936517715454,-0.4007318615913391,0.48862800002098083,0.15752115845680237,-0.4017000198364258,0.4836539328098297,0.15799854695796967,-0.40174493193626404,0.47885650396347046,0.1590258926153183,-0.4016314446926117,0.5227726697921753,0.17712749540805817,-0.2470860779285431,0.472512811422348,0.17652374505996704,-0.2485165297985077,0.5072319507598877,0.20684878528118134,-0.3670501112937927,0.48533040285110474,0.2046058475971222,-0.36742496490478516,0.5681981444358826,0.3035393953323364,-0.15740647912025452,0.42748647928237915,0.3012963831424713,-0.1522672474384308,0.6651721000671387,0.29868078231811523,-0.20573453605175018,0.3257930874824524,0.28765740990638733,-0.23121309280395508,0.7575167417526245,0.29069337248802185,-0.31903326511383057,0.231377512216568,0.25569865107536316,-0.39876776933670044,0.7857673764228821,0.28729045391082764,-0.35051921010017395,0.19971175491809845,0.2551683783531189,-0.43152958154678345,0.7868558168411255,0.28441059589385986,-0.38702720403671265,0.20098638534545898,0.24163903295993805,-0.4764024317264557,0.7761366963386536,0.287341445684433,-0.3417186141014099,0.21288076043128967,0.2438586950302124,-0.42572784423828125,0.5449547171592712,0.6123415231704712,-0.005080303177237511,0.4498012065887451,0.6045702695846558,0.005430380813777447,0.54324871301651,0.7557445764541626,-0.4777732491493225,0.44212451577186584,0.7513947486877441,-0.4367755055427551,0.5318006277084351,1.0129326581954956,-0.3444853723049164,0.4346461892127991,1.0439692735671997,-0.3447760045528412,0.5287153720855713,1.0940508842468262,-0.338248074054718,0.440382182598114,1.0792105197906494,-0.34266597032546997,0.5324954390525818,1.1871157884597778,-0.5398441553115845,0.4297979772090912,1.1786108016967773,-0.5390796065330505
31,179.14098235089918,169.69653813663263,178.08614744360708,178.46877503204024,0.49282464385032654,0.17960534989833832,-0.425067275762558,0.5024135112762451,0.1593065857887268,-0.4005511403083801,0.5081008672714233,0.16080579161643982,-0.40056347846984863,0.5124682188034058,0.16264179348945618,-0.40078240633010864,0.4872782826423645,0.1577516794204712,-0.4016229212284088,0.48254650831222534,0.1582036018371582,-0.40166768431663513,0.4777400493621826,0.15914921462535858,-0.40155497193336487,0.5224169492721558,0.17733491957187653,-0.24793919920921326,0.4724423289299011,0.17649681866168976,-0.2486708164215088,0.5052747130393982,0.2071285843849182,-0.36730465292930603,0.4831043779850006,0.20472171902656555,-0.36747995018959045,0.5681157112121582,0.3034876585006714,-0.15809284150600433,0.42753276228904724,0.30102527141571045,-0.15271957218647003,0.6651176810264587,0.29716941714286804,-0.20584043860435486,0.32544639706611633,0.2862578332424164,-0.22891822457313538,0.7572924494743347,0.2897763252258301,-0.318892240524292,0.2309844046831131,0.25458791851997375,-0.38666269183158875,0.7857488393783569,0.2861940860748291,-0.35004177689552307,0.19939415156841278,0.25435635447502136,-0.418555349111557,0.7866090536117554,0.28341102600097656,-0.38657134771347046,0.20078225433826447,0.24073776602745056,-0.463432639837265,0.7759708166122437,0.2863674461841583,-0.34154558181762695,0.2126651257276535,0.24287700653076172,-0.4134477972984314,0.5448245406150818,0.6122857928276062,-0.005062929354608059,0.4497305750846863,0.6046294569969177,0.005414675921201706,0.5431631207466125,0.7564392685890198,-0.47782212495803833,0.44213247299194336,0.7526937127113342,-0.43470096588134766,0.531631588935852,1.0129342079162598,-0.34143373370170593,0.43496590852737427,1.04459547996521,-0.3396375775337219,0.5284510850906372,1.0937139987945557,-0.33490991592407227,0.4408207833766937,1.0793830156326294,-0.33769312500953674,0.5324956178665161,1.1870746612548828,-0.5364972352981567,0.4301013946533203,1.179500699043274,-0.533565878868103
32,179.2998341841174,168.87600090782698,177.97500664162547,178.46839928354015,0.4887216091156006,0.17766188085079193,-0.41037672758102417,0.4992796778678894,0.1573391705751419,-0.3855000436306,0.5051636695861816,0.15858173370361328,-0.38551685214042664,0.5103265047073364,0.16025878489017487,-0.38573354482650757,0.4847691059112549,0.15632805228233337,-0.38657888770103455,0.4803176522254944,0.15679258108139038,-0.3866202235221863,0.47612500190734863,0.15758563578128815,-0.38651350140571594,0.5206199288368225,0.1764330416917801,-0.2362806797027588,0.47242289781570435,0.17500685155391693,-0.23661723732948303,0.501144528388977,0.20549625158309937,-0.3541181981563568,0.479987233877182,0.20250552892684937,-0.35430389642715454,0.5680967569351196,0.3031996190547943,-0.15189024806022644,0.4275709092617035,0.30031874775886536,-0.14564089477062225,0.665105402469635,0.2967149019241333,-0.19963087141513824,0.3251273036003113,0.28540563583374023,-0.224124476313591,0.7568953037261963,0.28945136070251465,-0.31255245208740234,0.2309006154537201,0.2522110044956207,-0.3755112588405609,0.7854786515235901,0.28473469614982605,-0.34383898973464966,0.1993352323770523,0.2500564455986023,-0.408041775226593,0.7859664559364319,0.2819022536277771,-0.37987661361694336,0.2008599042892456,0.23592808842658997,-0.4512801170349121,0.7754207253456116,0.28549644351005554,-0.33505672216415405,0.2127005159854889,0.23929721117019653,-0.4018428325653076,0.5446610450744629,0.6114910244941711,-0.0050668418407440186,0.449716717004776,0.6044684648513794,0.005418684799224138,0.5431002378463745,0.7577528357505798,-0.4754728674888611,0.44211307168006897,0.7547574639320374,-0.4144577980041504,0.5313546061515808,1.0128363370895386,-0.3351823687553406,0.4351915419101715,1.0452921390533447,-0.32600492238998413,0.52834153175354,1.0926213264465332,-0.32879728078842163,0.4411352574825287,1.0797278881072998,-0.32473909854888916,0.5324239730834961,1.1854044198989868,-0.5282136797904968,0.4303204417228699,1.179480791091919,-0.5180383324623108
33,179.5405947446527,166.8360476505986,178.00282663630995,178.5320779022861,0.4762040674686432,0.1723497211933136,-0.31584668159484863,0.48833537101745605,0.15396620333194733,-0.2995763421058655,0.49347949028015137,0.15498745441436768,-0.2995937764644623,0.4988846182823181,0.1563328355550766,-0.2997820973396301,0.47831806540489197,0.1533217579126358,-0.292274534702301,0.4759749472141266,0.1536208540201187,-0.2923017144203186,0.47357192635536194,0.15393215417861938,-0.2922240197658539,0.51335209608078,0.17532826960086823,-0.20067155361175537,0.4741794466972351,0.17222760617733002,-0.16152343153953552,0.48383617401123047,0.1991277039051056,-0.278234601020813,0.4721142649650574,0.19588059186935425,-0.2673342823982239,0.5680076479911804,0.30314236879348755,-0.14104583859443665,0.42757564783096313,0.2990337908267975,-0.11167788505554199,0.6652293801307678,0.2956027388572693,-0.18358492851257324,0.32483574748039246,0.2845805883407593,-0.17839215695858002,0.756943941116333,0.28774991631507874,-0.2733687460422516,0.23053574562072754,0.24805772304534912,-0.3178602159023285,0.7854423522949219,0.2829514145851135,-0.29984864592552185,0.19920159876346588,0.24548965692520142,-0.34811460971832275,0.7859426736831665,0.28046390414237976,-0.33461785316467285,0.20071406662464142,0.2316533774137497,-0.39101892709732056,0.7753717303276062,0.2841368019580841,-0.29492026567459106,0.2125488966703415,0.23473213613033295,-0.34450674057006836,0.544430136680603,0.6097289323806763,-0.006935826502740383,0.4497394561767578,0.6032382249832153,0.007247882429510355,0.5428429841995239,0.7568662762641907,-0.4506050646305084,0.4420318603515625,0.7590487003326416,-0.37767916917800903,0.5311492681503296,1.0128839015960693,-0.3379557430744171,0.4351860582828522,1.0465437173843384,-0.3184088468551636,0.5281924605369568,1.0916104316711426,-0.3323204815387726,0.4411250650882721,1.080636978149414,-0.31919240951538086,0.5326862335205078,1.1815135478973389,-0.5257585048675537,0.42957061529159546,1.1773579120635986,-0.49812278151512146
34,179.63129560538988,165.96512458088668,178.0084463906891,178.47952078338,0.4678312838077545,0.17013424634933472,-0.24570992588996887,0.4790426790714264,0.15217141807079315,-0.2350756824016571,0.48304277658462524,0.1527855396270752,-0.2350994348526001,0.4877188205718994,0.15358732640743256,-0.2352672815322876,0.4725869297981262,0.151873379945755,-0.22328992187976837,0.4716225266456604,0.15194390714168549,-0.2232942283153534,0.47054558992385864,0.15196314454078674,-0.22323672473430634,0.5054929256439209,0.1735798567533493,-0.16240406036376953,0.47548937797546387,0.17031803727149963,-0.10448472201824188,0.47414126992225647,0.19509397447109222,-0.21796631813049316,0.4662746787071228,0.19261714816093445,-0.2013072520494461,0.567844808101654,0.30292147397994995,-0.1088109016418457,0.4275590479373932,0.29790908098220825,-0.07019168883562088,0.6652240753173828,0.29550209641456604,-0.1497422754764557,0.32480400800704956,0.28386104106903076,-0.12715815007686615,0.7569283246994019,0.2879212498664856,-0.23315533995628357,0.23037762939929962,0.24605543911457062,-0.2607162594795227,0.7854326367378235,0.28256139159202576,-0.25674575567245483,0.19918107986450195,0.24406471848487854,-0.2881752848625183,0.7858084440231323,0.27990439534187317,-0.2919602692127228,0.20073306560516357,0.22951671481132507,-0.329478919506073,0.7753393054008484,0.2840617597103119,-0.2545972764492035,0.21256494522094727,0.23226642608642578,-0.28658297657966614,0.5443848371505737,0.6064409613609314,-0.010015292093157768,0.4498921036720276,0.6008017063140869,0.010316852480173111,0.542780876159668,0.7568296790122986,-0.4376555383205414,0.4418889582157135,0.7610422968864441,-0.34751027822494507,0.5311366319656372,1.0129978656768799,-0.3493186831474304,0.4351810812950134,1.0480719804763794,-0.3138020634651184,0.5279025435447693,1.091666340827942,-0.34736138582229614,0.4411941170692444,1.0820287466049194,-0.3165942132472992,0.5327044725418091,1.1781874895095825,-0.5289860367774963,0.4266435205936432,1.1729271411895752,-0.4832964837551117
35,179.52714894187594,165.6943328136594,178.02522195208584,178.45564866925014,0.4662376046180725,0.16972807049751282,-0.25467008352279663,0.4772997796535492,0.1516973078250885,-0.2439076453447342,0.48130542039871216,0.15212012827396393,-0.2439216822385788,0.4860316812992096,0.15270639955997467,-0.24409039318561554,0.47090038657188416,0.15161728858947754,-0.23270848393440247,0.47004103660583496,0.15164200961589813,-0.23272092640399933,0.46916452050209045,0.15160202980041504,-0.23266391456127167,0.5039629936218262,0.17318296432495117,-0.1673443615436554,0.4759724736213684,0.1697801947593689,-0.11281619966030121,0.4726203978061676,0.19438506662845612,-0.2256677895784378,0.4646797180175781,0.1920544058084488,-0.20967359840869904,0.5678081512451172,0.3028348386287689,-0.10969235002994537,0.4275587201118469,0.29735344648361206,-0.07513055205345154,0.6641577482223511,0.29563671350479126,-0.14977185428142548,0.32472091913223267,0.28338369727134705,-0.13376952707767487,0.7562681436538696,0.28799039125442505,-0.23116357624530792,0.23018690943717957,0.24510976672172546,-0.2658692002296448,0.7846300005912781,0.28231972455978394,-0.25366154313087463,0.1989571750164032,0.24349775910377502,-0.2928470969200134,0.7848573923110962,0.27957767248153687,-0.28875863552093506,0.20063583552837372,0.22889354825019836,-0.3342873156070709,0.7745818495750427,0.2837797701358795,-0.2525472342967987,0.2125120908021927,0.23141895234584808,-0.29175305366516113,0.5443658828735352,0.6050334572792053,-0.011746647767722607,0.44999757409095764,0.5999146103858948,0.01203746534883976,0.5427577495574951,0.7568284869194031,-0.4319625496864319,0.4418896734714508,0.7610014081001282,-0.3425503969192505,0.5311831831932068,1.0135241746902466,-0.34875136613845825,0.4351920485496521,1.0479570627212524,-0.30509260296821594,0.5279064774513245,1.0911591053009033,-0.3472965955734253,0.4413982033729553,1.0819276571273804,-0.3077159821987152,0.5326939821243286,1.176936149597168,-0.5255349278450012,0.42460131645202637,1.1695364713668823,-0.46993690729141235
36,178.51955812186156,164.8658912666583,178.06344438656959,178.4079746354912,0.4631270468235016,0.17098985612392426,-0.29407772421836853,0.47390493750572205,0.1531408131122589,-0.28100332617759705,0.4775426387786865,0.1532181203365326,-0.2810218930244446,0.4817808270454407,0.15338008105754852,-0.28120723366737366,0.46838659048080444,0.15329116582870483,-0.27244970202445984,0.46793779730796814,0.15312378108501434,-0.27248093485832214,0.46752962470054626,0.15278004109859467,-0.2724238336086273,0.5014505386352539,0.17357385158538818,-0.21845027804374695,0.4765073359012604,0.16995655000209808,-0.14336271584033966,0.4702982008457184,0.1946401447057724,-0.25733184814453125,0.46274837851524353,0.19222085177898407,-0.2470163106918335,0.5677985548973083,0.3027850389480591,-0.15186282992362976,0.427595853805542,0.29704535007476807,-0.10521082580089569,0.663821280002594,0.2963339686393738,-0.19357509911060333,0.32475417852401733,0.28318774700164795,-0.15804888308048248,0.7571271061897278,0.28763890266418457,-0.2653672993183136,0.23010115325450897,0.24338310956954956,-0.29460930824279785,0.7851532101631165,0.2824706733226776,-0.27904564142227173,0.1990223377943039,0.24022473394870758,-0.3212667405605316,0.7854098677635193,0.27930721640586853,-0.3166036903858185,0.2008093148469925,0.2256079763174057,-0.36169999837875366,0.7750166058540344,0.2831944227218628,-0.28728726506233215,0.2125380039215088,0.22880083322525024,-0.3200233280658722,0.5443338751792908,0.6044354438781738,-0.012144682928919792,0.4501626491546631,0.5998356342315674,0.012425672262907028,0.5427435636520386,0.7568232417106628,-0.43933573365211487,0.4418943524360657,0.7612375020980835,-0.33376961946487427,0.5315767526626587,1.0091023445129395,-0.3344424366950989,0.43520277738571167,1.0471844673156738,-0.28188949823379517,0.5283242464065552,1.0839219093322754,-0.33013758063316345,0.4415391981601715,1.0812981128692627,-0.28371939063072205,0.5343797206878662,1.162951111793518,-0.5076290369033813,0.4227270185947418,1.157876968383789,-0.45041584968566895
